Date,Index,x,Diff,Fluctuations,Transaction_amount,Individual,Foreign,Agency,Financial_Investment,Insurance,Commit,Fund,Bank,Other_finance,Pension,National_municipality,Corp_etc,Foreign_etc,Open,High,Low,Close,Adj Close,Volume
2019/06/10,2099.49,6.0,27.16,0.0131,42140.0,-3384.0,1831.0,1672.0,-200.0,-120.0,121.0,-21.0,10.0,3.0,1879.0,0.0,-107.0,-12.0,2087.3701171875,2099.64990234375,2075.510009765625,2099.489990234375,2099.489990234375,457600
2019/06/11,2111.81,6.0,12.32,0.0059,42766.0,-2665.0,1107.0,2034.0,626.0,-8.0,68.0,-28.0,17.0,-89.0,1449.0,0.0,-61.0,-415.0,2096.090087890625,2114.570068359375,2094.60009765625,2111.81005859375,2111.81005859375,550700
2019/06/12,2108.75,4.0,-3.06,-0.0014,46610.0,-962.0,-23.0,1016.0,-202.0,-61.0,47.0,-86.0,-19.0,36.0,1302.0,0.0,-30.0,0.0,2111.659912109375,2118.889892578125,2104.409912109375,2108.75,2108.75,693500
2019/06/13,2103.15,4.0,-5.6,-0.0027,59982.0,1317.0,-1669.0,515.0,251.0,-23.0,-90.0,-514.0,2.0,10.0,878.0,0.0,-175.0,12.0,2104.4599609375,2108.010009765625,2081.919921875,2103.14990234375,2103.14990234375,553400
2019/06/14,2095.41,4.0,-7.74,-0.0037,47164.0,1576.0,-687.0,-921.0,-1642.0,-84.0,-108.0,-87.0,-12.0,25.0,988.0,0.0,38.0,-6.0,2096.320068359375,2103.02001953125,2087.469970703125,2095.409912109375,2095.409912109375,473400
2019/06/17,2090.73,4.0,-4.68,-0.0022,42557.0,78.0,-1510.0,1403.0,1160.0,-173.0,-139.0,-499.0,-14.0,-139.0,1210.0,0.0,18.0,10.0,2091.7099609375,2103.590087890625,2087.25,2090.72998046875,2090.72998046875,561600
2019/06/18,2098.71,6.0,7.98,0.0038,45795.0,-1295.0,2610.0,868.0,511.0,-165.0,246.0,-239.0,-27.0,13.0,530.0,0.0,-2192.0,7.0,2089.31005859375,2103.02001953125,2089.31005859375,2098.7099609375,2098.7099609375,601000
2019/06/19,2124.78,6.0,26.07,0.0124,49845.0,-4604.0,3049.0,1692.0,331.0,101.0,220.0,343.0,22.0,-2.0,675.0,0.0,-92.0,-45.0,2119.5400390625,2126.739990234375,2117.639892578125,2124.780029296875,2124.780029296875,863000
2019/06/20,2131.29,6.0,6.51,0.0031,39947.0,-1485.0,-169.0,1644.0,390.0,-93.0,52.0,202.0,13.0,-91.0,1170.0,0.0,24.0,-13.0,2121.780029296875,2131.77001953125,2120.419921875,2131.2900390625,2131.2900390625,1007200
2019/06/21,2125.62,4.0,-5.67,-0.0027,52263.0,1187.0,134.0,-1309.0,-612.0,-103.0,-263.0,-102.0,6.0,-75.0,-157.0,0.0,-10.0,-2.0,2132.3798828125,2132.679931640625,2120.14990234375,2125.6201171875,2125.6201171875,692000
2019/06/24,2126.33,6.0,0.71,0.0003,40549.0,-727.0,-989.0,1637.0,1096.0,-515.0,-1.0,16.0,-30.0,-71.0,1144.0,0.0,83.0,-2.0,2130.320068359375,2134.47998046875,2123.8798828125,2126.330078125,2126.330078125,669600
2019/06/25,2121.64,4.0,-4.69,-0.0022,42497.0,-211.0,-17.0,88.0,-272.0,-43.0,-271.0,-30.0,-44.0,-204.0,956.0,0.0,122.0,17.0,2125.739990234375,2136.239990234375,2115.110107421875,2121.639892578125,2121.639892578125,643000
2019/06/26,2121.85,6.0,0.21,0.0001,44558.0,-736.0,176.0,609.0,-321.0,-196.0,-90.0,64.0,9.0,2.0,1142.0,0.0,-37.0,-11.0,2120.199951171875,2128.25,2115.719970703125,2121.85009765625,2121.85009765625,736900
2019/06/27,2134.32,6.0,12.47,0.0059,51224.0,-4057.0,1571.0,2670.0,92.0,-223.0,66.0,302.0,-76.0,12.0,2497.0,0.0,-172.0,-12.0,2120.72998046875,2141.27001953125,2118.219970703125,2134.320068359375,2134.320068359375,644900
2019/06/28,2130.62,4.0,-3.7,-0.0017,42824.0,-1994.0,3133.0,-1096.0,-211.0,-156.0,-161.0,-129.0,-12.0,4.0,-429.0,0.0,-30.0,-10.0,2135.06005859375,2139.239990234375,2123.969970703125,2130.6201171875,2130.6201171875,537300
2019/07/01,2129.74,4.0,-0.88,-0.0004,47301.0,-191.0,1551.0,61.0,377.0,7.0,-141.0,-78.0,-10.0,-109.0,16.0,0.0,-1415.0,-7.0,2147.239990234375,2147.239990234375,2126.8701171875,2129.739990234375,2129.739990234375,412300
2019/07/02,2122.02,4.0,-7.72,-0.0036,41075.0,240.0,337.0,-515.0,-134.0,-161.0,70.0,-63.0,20.0,6.0,-252.0,0.0,-68.0,6.0,2122.070068359375,2130.860107421875,2112.52001953125,2122.02001953125,2122.02001953125,460800
2019/07/03,2096.02,4.0,-26.0,-0.0123,46159.0,1562.0,-860.0,-675.0,306.0,-793.0,-237.0,-20.0,4.0,0.0,64.0,0.0,-26.0,0.0,2120.75,2127.7099609375,2093.320068359375,2096.02001953125,2096.02001953125,522700
2019/07/04,2108.73,6.0,12.71,0.0061,45427.0,-237.0,397.0,-93.0,649.0,32.0,-126.0,-186.0,-10.0,-23.0,-427.0,0.0,-69.0,3.0,2102.360107421875,2108.800048828125,2088.969970703125,2108.72998046875,2108.72998046875,446900
2019/07/05,2110.59,6.0,1.86,0.0009,40258.0,-1049.0,-241.0,1262.0,2076.0,-208.0,-69.0,-106.0,-58.0,0.0,-370.0,0.0,36.0,-7.0,2111.0,2115.429931640625,2096.22998046875,2110.590087890625,2110.590087890625,459400
2019/07/08,2064.17,4.0,-46.42,-0.022,43497.0,498.0,4.0,-497.0,331.0,0.0,-157.0,-26.0,18.0,-20.0,-644.0,0.0,-19.0,13.0,2091.909912109375,2092.5400390625,2063.780029296875,2064.169921875,2064.169921875,516000
2019/07/09,2052.03,4.0,-12.14,-0.0059,44398.0,825.0,230.0,-1149.0,-259.0,-219.0,53.0,-76.0,-85.0,-6.0,-554.0,0.0,82.0,9.0,2070.35009765625,2075.300048828125,2052.030029296875,2052.030029296875,2052.030029296875,440100
2019/07/10,2058.78,6.0,6.75,0.0033,39385.0,-12.0,2027.0,-1881.0,-1360.0,-120.0,-127.0,1.0,-110.0,0.0,-163.0,0.0,-138.0,5.0,2061.550048828125,2068.199951171875,2056.47998046875,2058.780029296875,2058.780029296875,355700
2019/07/11,2080.58,6.0,21.8,0.0106,50574.0,-1993.0,3656.0,-1781.0,-2090.0,18.0,43.0,130.0,-12.0,-1.0,129.0,0.0,126.0,-7.0,2070.590087890625,2088.239990234375,2070.2099609375,2080.580078125,2080.580078125,376700
2019/07/12,2086.66,6.0,6.08,0.0029,37752.0,167.0,-58.0,-63.0,78.0,21.0,-13.0,144.0,-8.0,6.0,-292.0,0.0,-45.0,0.0,2083.530029296875,2090.429931640625,2077.35009765625,2086.659912109375,2086.659912109375,403900
2019/07/15,2082.48,4.0,-4.18,-0.002,37401.0,-493.0,140.0,252.0,78.0,-117.0,58.0,203.0,-36.0,-71.0,136.0,0.0,98.0,1.0,2083.389892578125,2088.340087890625,2073.10009765625,2082.47998046875,2082.47998046875,463500
2019/07/16,2091.87,6.0,9.39,0.0045,52841.0,-2156.0,2515.0,-315.0,72.0,-21.0,-36.0,125.0,-39.0,-34.0,-380.0,0.0,-39.0,-3.0,2084.4599609375,2096.669921875,2078.739990234375,2091.8701171875,2091.8701171875,682800
2019/07/17,2072.92,4.0,-18.95,-0.0091,46435.0,586.0,227.0,-744.0,-88.0,-99.0,-399.0,-110.0,-36.0,-22.0,11.0,0.0,-75.0,5.0,2079.909912109375,2080.010009765625,2063.489990234375,2072.919921875,2072.919921875,761600
2019/07/18,2066.55,4.0,-6.37,-0.0031,39398.0,1002.0,690.0,-1728.0,-357.0,-73.0,-300.0,-59.0,-259.0,-52.0,-626.0,0.0,17.0,17.0,2068.659912109375,2073.199951171875,2061.330078125,2066.550048828125,2066.550048828125,446600
2019/07/19,2094.36,6.0,27.81,0.0135,41984.0,-4631.0,1329.0,3381.0,2557.0,-17.0,-178.0,312.0,-219.0,-16.0,942.0,0.0,-55.0,-23.0,2080.2099609375,2096.72998046875,2076.510009765625,2094.360107421875,2094.360107421875,394900
2019/07/22,2093.34,4.0,-1.02,-0.0005,32062.0,-646.0,2335.0,-1685.0,-1215.0,-63.0,-157.0,54.0,-65.0,-13.0,-225.0,0.0,-2.0,0.0,2090.35009765625,2099.340087890625,2087.510009765625,2093.340087890625,2093.340087890625,332600
2019/07/23,2101.45,6.0,8.11,0.0039,46010.0,-2833.0,2858.0,36.0,95.0,-43.0,-220.0,-222.0,-31.0,-53.0,512.0,0.0,-60.0,-1.0,2095.760009765625,2106.389892578125,2095.3798828125,2101.449951171875,2101.449951171875,648100
2019/07/24,2082.3,4.0,-19.15,-0.0091,42333.0,532.0,584.0,-1139.0,257.0,21.0,-431.0,-505.0,-262.0,-92.0,-126.0,0.0,21.0,0.0,2097.159912109375,2105.679931640625,2080.659912109375,2082.300048828125,2082.300048828125,851400
2019/07/25,2074.48,4.0,-7.82,-0.0038,52074.0,457.0,1130.0,-1536.0,-210.0,161.0,-676.0,-45.0,0.0,-24.0,-739.0,0.0,-45.0,-6.0,2085.669921875,2088.81005859375,2061.080078125,2074.47998046875,2074.47998046875,598600
2019/07/26,2066.26,4.0,-8.22,-0.004,51387.0,-220.0,1176.0,-1031.0,187.0,-32.0,-694.0,-234.0,32.0,-92.0,-198.0,0.0,67.0,7.0,2063.35009765625,2068.159912109375,2054.639892578125,2066.260009765625,2066.260009765625,589100
2019/07/29,2029.48,4.0,-36.78,-0.0178,46812.0,-767.0,-638.0,1350.0,1625.0,15.0,-305.0,-186.0,-91.0,0.0,292.0,0.0,42.0,13.0,2059.1298828125,2063.1298828125,2025.010009765625,2029.47998046875,2029.47998046875,608700
2019/07/30,2038.68,6.0,9.2,0.0045,38774.0,-1469.0,1412.0,38.0,-205.0,113.0,10.0,243.0,-15.0,-3.0,-104.0,0.0,20.0,-2.0,2035.3199462890625,2044.5899658203125,2032.6099853515625,2038.6800537109373,2038.6800537109373,547000
2019/07/31,2024.55,4.0,-14.13,-0.0069,55329.0,-774.0,-493.0,1208.0,1014.0,191.0,-184.0,56.0,-33.0,-3.0,166.0,0.0,61.0,-2.0,2036.4599609375,2041.1600341796875,2010.949951171875,2024.550048828125,2024.550048828125,589400
2019/08/01,2017.34,4.0,-7.21,-0.0036,44431.0,-873.0,-45.0,836.0,-478.0,308.0,523.0,-53.0,47.0,25.0,462.0,0.0,87.0,-5.0,2015.0899658203125,2032.22998046875,2009.3299560546875,2017.3399658203125,2017.3399658203125,461700
2019/08/02,1998.13,4.0,-19.21,-0.0095,53382.0,142.0,-3985.0,3625.0,-1621.0,-126.0,230.0,486.0,12.0,18.0,4625.0,0.0,210.0,6.0,1995.31005859375,2005.31005859375,1987.1199951171875,1998.1300048828125,1998.1300048828125,438500
2019/08/05,1946.98,4.0,-51.15,-0.0256,65997.0,-4436.0,-3142.0,7355.0,2884.0,100.0,-130.0,-368.0,-312.0,-25.0,5207.0,0.0,250.0,-26.0,1985.9300537109373,1987.6400146484373,1945.3900146484373,1946.97998046875,1946.97998046875,639600
2019/08/06,1917.5,4.0,-29.48,-0.0151,71790.0,-4439.0,-6051.0,10337.0,5220.0,367.0,395.0,87.0,-75.0,13.0,4327.0,0.0,157.0,-4.0,1900.3599853515625,1948.530029296875,1891.81005859375,1917.5,1917.5,739600
2019/08/07,1909.71,4.0,-7.79,-0.0041,53733.0,1769.0,-990.0,-989.0,-1476.0,-34.0,282.0,-133.0,34.0,-27.0,365.0,0.0,200.0,10.0,1925.3299560546875,1929.2900390625,1901.6099853515625,1909.7099609375,1909.7099609375,760800
2019/08/08,1920.61,6.0,10.9,0.0057,67695.0,2389.0,-1018.0,-1416.0,-1447.0,-6.0,123.0,235.0,-9.0,30.0,-343.0,0.0,44.0,1.0,1926.280029296875,1937.949951171875,1915.81005859375,1920.6099853515625,1920.6099853515625,777200
2019/08/09,1937.75,6.0,17.14,0.0089,50512.0,2152.0,-47.0,-2291.0,-2138.0,-51.0,157.0,-268.0,-21.0,-30.0,61.0,0.0,182.0,4.0,1940.06005859375,1946.93994140625,1936.1400146484373,1937.75,1937.75,654300
2019/08/12,1942.29,6.0,4.54,0.0023,39977.0,1841.0,-33.0,-1853.0,-1942.0,-46.0,-181.0,-19.0,16.0,-43.0,362.0,0.0,36.0,9.0,1941.530029296875,1949.18994140625,1933.25,1942.2900390625,1942.2900390625,427100
2019/08/13,1925.83,4.0,-16.46,-0.0085,43402.0,1558.0,-1745.0,-23.0,-545.0,-50.0,-489.0,-148.0,15.0,-1.0,1195.0,0.0,230.0,-19.0,1928.760009765625,1937.6800537109373,1923.5799560546875,1925.8299560546875,1925.8299560546875,660000
2019/08/14,1938.37,6.0,12.54,0.0065,50764.0,519.0,-503.0,-243.0,-1491.0,332.0,170.0,235.0,-8.0,27.0,491.0,0.0,225.0,1.0,1946.1800537109373,1952.219970703125,1937.22998046875,1938.3699951171875,1938.3699951171875,699600
2019/08/16,1927.17,4.0,-11.2,-0.0058,42742.0,549.0,-936.0,152.0,-555.0,143.0,-88.0,-155.0,42.0,21.0,744.0,0.0,234.0,0.0,1921.489990234375,1927.699951171875,1911.719970703125,1927.1700439453125,1927.1700439453125,421700
2019/08/19,1939.9,6.0,12.73,0.0066,37715.0,-573.0,-1389.0,1869.0,470.0,69.0,129.0,84.0,-3.0,0.0,1118.0,0.0,95.0,-1.0,1936.6400146484373,1943.0899658203125,1931.43994140625,1939.9000244140625,1939.9000244140625,481000
2019/08/20,1960.25,6.0,20.35,0.0105,41302.0,-599.0,1135.0,-722.0,-791.0,165.0,-9.0,50.0,-40.0,-23.0,-74.0,0.0,192.0,-5.0,1942.989990234375,1964.1600341796875,1937.530029296875,1960.25,1960.25,463600
2019/08/21,1964.65,6.0,4.4,0.0022,38218.0,1004.0,-1281.0,47.0,-1093.0,-69.0,-123.0,-190.0,-11.0,10.0,1524.0,0.0,221.0,7.0,1954.5699462890625,1971.1199951171875,1954.469970703125,1964.6500244140625,1964.6500244140625,391600
2019/08/22,1951.01,4.0,-13.64,-0.0069,40951.0,1618.0,-1236.0,-512.0,-1389.0,129.0,194.0,-73.0,6.0,-7.0,626.0,0.0,122.0,7.0,1966.5999755859373,1967.9599609375,1951.010009765625,1951.010009765625,1951.010009765625,435600
2019/08/23,1948.3,4.0,-2.71,-0.0014,34984.0,-912.0,76.0,663.0,-98.0,110.0,-189.0,197.0,6.0,1.0,635.0,0.0,173.0,-2.0,1942.4200439453125,1953.8499755859373,1940.5999755859373,1948.300048828125,1948.300048828125,381100
2019/08/26,1916.31,4.0,-31.99,-0.0164,37512.0,534.0,-1187.0,709.0,465.0,-67.0,-287.0,-61.0,63.0,-11.0,606.0,0.0,-68.0,12.0,1915.3399658203125,1924.489990234375,1909.9200439453125,1916.31005859375,1916.31005859375,324900
2019/08/27,1924.6,6.0,8.29,0.0043,50374.0,-309.0,-1185.0,1313.0,186.0,-20.0,327.0,308.0,-3.0,-1.0,516.0,0.0,176.0,4.0,1928.97998046875,1937.4200439453125,1919.280029296875,1924.5999755859373,1924.5999755859373,427000
2019/08/28,1941.09,6.0,16.49,0.0086,32887.0,-748.0,-511.0,1061.0,-651.0,274.0,264.0,197.0,3.0,4.0,967.0,0.0,208.0,-10.0,1929.9599609375,1943.6199951171875,1926.4300537109373,1941.0899658203125,1941.0899658203125,284300
2019/08/29,1933.41,4.0,-7.68,-0.004,37095.0,523.0,-1125.0,454.0,-953.0,157.0,239.0,-5.0,37.0,-9.0,988.0,0.0,151.0,-3.0,1943.550048828125,1947.1500244140625,1928.489990234375,1933.4100341796875,1933.4100341796875,285100
2019/08/30,1967.79,6.0,34.38,0.0178,43714.0,-3982.0,2271.0,1651.0,578.0,50.0,422.0,222.0,-107.0,-13.0,497.0,0.0,87.0,-27.0,1951.6600341796875,1971.2099609375,1951.300048828125,1967.7900390625,1967.7900390625,317700
2019/09/02,1969.19,6.0,1.4,0.0007,29242.0,-196.0,-1244.0,1322.0,151.0,79.0,-22.0,51.0,7.0,-1.0,1057.0,0.0,116.0,2.0,1961.18994140625,1973.25,1958.5899658203125,1969.18994140625,1969.18994140625,262200
2019/09/03,1965.69,4.0,-3.5,-0.0018,39160.0,404.0,-3047.0,2491.0,467.0,-149.0,33.0,142.0,8.0,8.0,1980.0,0.0,155.0,-2.0,1966.5,1976.3699951171875,1960.1500244140625,1965.68994140625,1965.68994140625,342100
2019/09/04,1988.53,6.0,22.84,0.0116,41336.0,-1496.0,-3503.0,4829.0,3431.0,11.0,-210.0,180.0,-18.0,15.0,1421.0,0.0,169.0,0.0,1962.4300537109373,1988.530029296875,1962.0799560546875,1988.530029296875,1988.530029296875,348700
2019/09/05,2004.75,6.0,16.22,0.0082,55565.0,-2844.0,1891.0,929.0,336.0,21.0,99.0,266.0,-7.0,20.0,191.0,0.0,34.0,-10.0,1993.6199951171875,2015.3900146484373,1992.510009765625,2004.75,2004.75,488100
2019/09/06,2009.13,6.0,4.38,0.0022,36671.0,-338.0,484.0,-199.0,-645.0,-54.0,5.0,-118.0,14.0,15.0,585.0,0.0,54.0,-1.0,2016.1099853515625,2017.199951171875,2005.68994140625,2009.1300048828125,2009.1300048828125,384400
2019/09/09,2019.55,6.0,10.42,0.0052,44018.0,-1730.0,2354.0,-746.0,-403.0,-117.0,-294.0,-175.0,-5.0,1.0,248.0,0.0,141.0,-19.0,2013.3800048828125,2029.800048828125,2013.280029296875,2019.550048828125,2019.550048828125,511800
2019/09/10,2032.08,6.0,12.53,0.0062,44587.0,-1919.0,153.0,1713.0,380.0,84.0,74.0,-59.0,17.0,-17.0,1231.0,0.0,60.0,-6.0,2024.7900390625,2034.280029296875,2021.5799560546875,2032.0799560546875,2032.0799560546875,504400
2019/09/11,2049.2,6.0,17.12,0.0084,59975.0,-3344.0,-2827.0,6134.0,3512.0,-204.0,-329.0,-12.0,19.0,5.0,3143.0,0.0,46.0,-9.0,2043.719970703125,2050.800048828125,2040.0400390625,2049.199951171875,2049.199951171875,429100
2019/09/16,2062.22,6.0,13.02,0.0064,56766.0,-456.0,-1592.0,1982.0,-500.0,-171.0,28.0,-163.0,-9.0,27.0,2771.0,0.0,77.0,-10.0,2056.260009765625,2062.219970703125,2044.800048828125,2062.219970703125,2062.219970703125,493500
2019/09/17,2062.33,6.0,0.11,0.0001,45722.0,-313.0,-797.0,961.0,-480.0,-266.0,-175.0,-114.0,-13.0,0.0,2011.0,0.0,156.0,-7.0,2058.719970703125,2066.330078125,2055.169921875,2062.330078125,2062.330078125,508000
2019/09/18,2070.73,6.0,8.4,0.0041,48494.0,-1615.0,591.0,1074.0,-180.0,-361.0,-298.0,33.0,-61.0,-13.0,1956.0,0.0,-17.0,-32.0,2064.419921875,2075.6298828125,2058.52001953125,2070.72998046875,2070.72998046875,613100
2019/09/19,2080.35,6.0,9.62,0.0046,47968.0,-1010.0,2198.0,-993.0,-1598.0,-232.0,-356.0,-213.0,-29.0,7.0,1431.0,0.0,-177.0,-17.0,2070.530029296875,2089.81005859375,2070.530029296875,2080.35009765625,2080.35009765625,493000
2019/09/20,2091.52,6.0,11.17,0.0054,54016.0,-2147.0,447.0,1815.0,-744.0,-74.0,24.0,-233.0,-39.0,-5.0,2889.0,0.0,-113.0,-2.0,2080.860107421875,2092.3701171875,2077.300048828125,2091.52001953125,2091.52001953125,589900
2019/09/23,2091.7,6.0,0.18,0.0001,40957.0,-223.0,-697.0,838.0,149.0,-227.0,-88.0,-423.0,-52.0,0.0,1480.0,0.0,73.0,8.0,2087.699951171875,2095.5400390625,2085.60009765625,2091.699951171875,2091.699951171875,420900
2019/09/24,2101.04,6.0,9.34,0.0045,44067.0,-1620.0,-2156.0,3779.0,2050.0,-263.0,-189.0,-172.0,-20.0,-1.0,2377.0,0.0,3.0,-6.0,2090.18994140625,2101.6298828125,2085.909912109375,2101.0400390625,2101.0400390625,535800
2019/09/25,2073.39,4.0,-27.65,-0.0132,51819.0,2225.0,-3670.0,1291.0,2968.0,-645.0,-675.0,-543.0,-5.0,-23.0,216.0,0.0,143.0,9.0,2093.469970703125,2095.27001953125,2072.409912109375,2073.389892578125,2073.389892578125,651600
2019/09/26,2074.52,6.0,1.13,0.0005,46568.0,517.0,3160.0,-3848.0,229.0,-151.0,-284.0,-100.0,-3595.0,-14.0,69.0,0.0,170.0,0.0,2082.659912109375,2087.330078125,2064.340087890625,2074.52001953125,2074.52001953125,430600
2019/09/27,2049.93,4.0,-24.59,-0.0119,34892.0,1994.0,-248.0,-1755.0,-501.0,-450.0,-111.0,-311.0,31.0,9.0,-420.0,0.0,9.0,0.0,2066.9599609375,2066.9599609375,2044.75,2049.929931640625,2049.929931640625,285900
2019/09/30,2063.05,6.0,13.12,0.0064,37091.0,-980.0,-8.0,812.0,-251.0,60.0,135.0,-5.0,-29.0,-11.0,913.0,0.0,173.0,4.0,2045.77001953125,2064.989990234375,2042.010009765625,2063.050048828125,2063.050048828125,327600
2019/10/01,2072.42,6.0,9.37,0.0045,38699.0,-1584.0,-1433.0,2950.0,1482.0,-2.0,219.0,275.0,23.0,40.0,912.0,0.0,60.0,7.0,2062.43994140625,2077.47998046875,2057.909912109375,2072.419921875,2072.419921875,389300
2019/10/02,2031.91,4.0,-40.51,-0.0195,39339.0,5021.0,-1149.0,-3808.0,-1709.0,-79.0,-208.0,-281.0,95.0,19.0,-1644.0,0.0,-88.0,24.0,2058.22998046875,2058.22998046875,2031.9100341796875,2031.9100341796875,2031.9100341796875,414500
2019/10/04,2020.69,4.0,-11.22,-0.0055,39632.0,1000.0,-1490.0,242.0,-302.0,10.0,-160.0,-24.0,-20.0,12.0,727.0,0.0,246.0,0.0,2028.4000244140625,2039.4300537109373,2020.68994140625,2020.68994140625,2020.68994140625,402900
2019/10/07,2021.73,6.0,1.04,0.0005,34120.0,-423.0,-220.0,440.0,-18.0,-1.0,7.0,18.0,17.0,1.0,414.0,0.0,212.0,-8.0,2031.530029296875,2034.93994140625,2016.18994140625,2021.72998046875,2021.72998046875,322200
2019/10/08,2046.25,6.0,24.52,0.0121,42562.0,-2551.0,-456.0,3034.0,1657.0,-78.0,-102.0,264.0,-80.0,6.0,1367.0,0.0,-22.0,-4.0,2029.3699951171875,2046.81005859375,2024.6300048828125,2046.25,2046.25,437500
2019/10/10,2028.15,4.0,-18.1,-0.0088,56124.0,2280.0,-1387.0,-954.0,-2438.0,183.0,289.0,-103.0,170.0,12.0,932.0,0.0,49.0,12.0,2030.1300048828125,2040.8800048828125,2010.9000244140625,2028.1500244140625,2028.1500244140625,445800
2019/10/11,2044.61,6.0,16.46,0.0081,37906.0,-1561.0,1115.0,437.0,-344.0,230.0,312.0,399.0,-26.0,3.0,-137.0,0.0,31.0,-22.0,2048.080078125,2053.93994140625,2040.47998046875,2044.6099853515625,2044.6099853515625,381100
2019/10/14,2067.4,6.0,22.79,0.0111,45794.0,-2612.0,231.0,2218.0,834.0,203.0,458.0,246.0,-13.0,-2.0,493.0,0.0,172.0,-9.0,2068.1298828125,2075.10009765625,2065.530029296875,2067.39990234375,2067.39990234375,511200
2019/10/15,2068.17,6.0,0.77,0.0004,41389.0,271.0,-567.0,109.0,508.0,-21.0,-228.0,-372.0,9.0,2.0,211.0,0.0,221.0,-34.0,2064.780029296875,2073.2099609375,2064.340087890625,2068.169921875,2068.169921875,464500
2019/10/16,2082.83,6.0,14.66,0.0071,44636.0,-1773.0,46.0,1447.0,944.0,-52.0,-41.0,-10.0,-21.0,0.0,627.0,0.0,281.0,0.0,2080.919921875,2090.010009765625,2073.800048828125,2082.830078125,2082.830078125,524500
2019/10/17,2077.94,4.0,-4.89,-0.0023,34840.0,-95.0,-944.0,843.0,937.0,-172.0,-226.0,-268.0,-12.0,-20.0,606.0,0.0,197.0,0.0,2081.760009765625,2087.14990234375,2072.489990234375,2077.93994140625,2077.93994140625,314200
2019/10/18,2060.69,4.0,-17.25,-0.0083,54293.0,2292.0,-1300.0,-999.0,-172.0,-193.0,-302.0,163.0,47.0,5.0,-548.0,0.0,9.0,-1.0,2082.22998046875,2088.5400390625,2057.889892578125,2060.68994140625,2060.68994140625,516700
2019/10/21,2064.84,6.0,4.15,0.002,35983.0,446.0,-1229.0,541.0,1021.0,-238.0,-116.0,-209.0,22.0,-4.0,66.0,0.0,219.0,21.0,2067.969970703125,2067.969970703125,2059.330078125,2064.840087890625,2064.840087890625,606100
2019/10/22,2088.86,6.0,24.02,0.0116,48110.0,-5292.0,914.0,4335.0,3000.0,-181.0,-115.0,100.0,-36.0,15.0,1551.0,0.0,96.0,-53.0,2076.2900390625,2093.81005859375,2073.080078125,2088.860107421875,2088.860107421875,504100
2019/10/23,2080.62,4.0,-8.24,-0.0039,51108.0,302.0,1180.0,-1503.0,-410.0,-63.0,-515.0,-118.0,27.0,-6.0,-417.0,0.0,32.0,-12.0,2086.81005859375,2088.25,2074.8798828125,2080.6201171875,2080.6201171875,429500
2019/10/24,2085.66,6.0,5.04,0.0024,52088.0,-1587.0,1746.0,-559.0,-370.0,-85.0,-221.0,-43.0,-7.0,5.0,163.0,0.0,405.0,-5.0,2089.85009765625,2089.85009765625,2067.89990234375,2085.659912109375,2085.659912109375,367700
2019/10/25,2087.89,6.0,2.23,0.0011,44293.0,-1072.0,586.0,415.0,698.0,-178.0,-114.0,-79.0,-6.0,2.0,93.0,0.0,87.0,-16.0,2091.159912109375,2091.239990234375,2079.300048828125,2087.889892578125,2087.889892578125,348700
2019/10/28,2093.6,6.0,5.71,0.0027,38538.0,-1254.0,-551.0,1359.0,1473.0,-241.0,-322.0,152.0,-7.0,16.0,288.0,0.0,455.0,-8.0,2096.669921875,2104.389892578125,2089.760009765625,2093.60009765625,2093.60009765625,269200
2019/10/29,2092.69,4.0,-0.91,-0.0004,40678.0,-167.0,-992.0,734.0,794.0,-72.0,-180.0,-93.0,-7.0,9.0,284.0,0.0,429.0,-3.0,2103.919921875,2105.169921875,2088.0400390625,2092.68994140625,2092.68994140625,357700
2019/10/30,2080.27,4.0,-12.42,-0.0059,50515.0,1544.0,82.0,-2248.0,-410.0,-72.0,-561.0,-163.0,47.0,-4.0,-1084.0,0.0,603.0,18.0,2093.510009765625,2093.510009765625,2075.5400390625,2080.27001953125,2080.27001953125,415600
2019/10/31,2083.48,6.0,3.21,0.0015,57773.0,-1498.0,366.0,593.0,40.0,51.0,-120.0,162.0,-4.0,25.0,438.0,0.0,557.0,-19.0,2089.219970703125,2103.7099609375,2083.47998046875,2083.47998046875,2083.47998046875,461300
2019/11/01,2100.2,6.0,16.72,0.008,45994.0,-593.0,1387.0,-1184.0,-1069.0,-30.0,10.0,-121.0,3.0,43.0,-20.0,0.0,400.0,-9.0,2084.7900390625,2100.419921875,2081.530029296875,2100.199951171875,2100.199951171875,418300
2019/11/04,2130.24,6.0,30.04,0.0143,56366.0,-5125.0,702.0,4643.0,2955.0,96.0,83.0,158.0,-27.0,10.0,1367.0,0.0,-199.0,-20.0,2111.320068359375,2130.830078125,2111.320068359375,2130.239990234375,2130.239990234375,476300
2019/11/05,2142.64,6.0,12.4,0.0058,51813.0,-2111.0,3253.0,-1335.0,-251.0,-111.0,-541.0,11.0,12.0,-100.0,-354.0,0.0,230.0,-37.0,2133.659912109375,2143.1201171875,2128.699951171875,2142.639892578125,2142.639892578125,400600
2019/11/06,2144.15,6.0,1.51,0.0007,56801.0,-667.0,2375.0,-2136.0,-264.0,-357.0,-546.0,18.0,-19.0,-20.0,-947.0,0.0,434.0,-5.0,2142.68994140625,2156.22998046875,2138.830078125,2144.14990234375,2144.14990234375,410100
